16.091 , -19.806 , 2.62
1.911 , 20.808 , 2.64
5.661 , -34.074 , 2.64
12.573 , -23.397 , 2.65
15.738 , 6.426 , 2.65
1.430 , 60.235 , 2.68
13.911 , 18.398 , 2.68
14.976 , -43.134 , 2.68
4.950 , 33.166 , 2.69
10.780 , -49.420 , 2.69
12.620 , -69.136 , 2.69
17.513 , -37.296 , 2.69
7.286 , -37.098 , 2.7
14.750 , 27.074 , 2.7
18.350 , -29.828 , 2.7
19.771 , 10.613 , 2.72
16.239 , -3.694 , 2.74
16.400 , 61.514 , 2.74
13.343 , -36.712 , 2.75
14.848 , -16.042 , 2.75
10.716 , -64.394 , 2.76
5.591 , -5.910 , 2.77
16.504 , 21.490 , 2.77
17.725 , 4.567 , 2.77
15.586 , -41.167 , 2.78
5.131 , -5.086 , 2.79
17.507 , 52.301 , 2.79
0.429 , -77.254 , 2.8
12.252 , -58.749 , 2.8
8.126 , -24.304 , 2.81
16.688 , 31.603 , 2.81
18.466 , -25.422 , 2.81
16.598 , -28.216 , 2.82
0.221 , 15.184 , 2.83
13.036 , 10.959 , 2.83
5.471 , -20.759 , 2.84
3.902 , 31.884 , 2.85
15.919 , -63.431 , 2.85
17.422 , -55.530 , 2.85
1.980 , -61.570 , 2.86
22.308 , -60.260 , 2.86
3.791 , 24.105 , 2.87
19.750 , 45.131 , 2.87
21.784 , -16.127 , 2.87
6.383 , 22.514 , 2.88
7.577 , 31.889 , 2.88
3.964 , 40.010 , 2.89
15.315 , -68.679 , 2.89
15.981 , -26.114 , 2.89
16.353 , -25.593 , 2.89
19.163 , -21.024 , 2.89
7.453 , 8.289 , 2.9
12.934 , 38.318 , 2.9
21.526 , -5.571 , 2.91
3.080 , 53.506 , 2.93
6.832 , -50.615 , 2.93
22.717 , 30.221 , 2.94
3.967 , -13.509 , 2.95
12.498 , -16.516 , 2.95
17.531 , -49.876 , 2.95
22.096 , -0.320 , 2.96
6.732 , 25.131 , 2.98
9.764 , 23.774 , 2.98
5.033 , 43.823 , 2.99
18.097 , -30.424 , 2.99
19.090 , 13.863 , 2.99
2.159 , 34.987 , 3
5.627 , 21.143 , 3
12.169 , -22.620 , 3
13.315 , -23.172 , 3
3.715 , 47.788 , 3.01
9.785 , -65.072 , 3.01
11.161 , 44.499 , 3.01
21.899 , -37.365 , 3.01
6.339 , -30.063 , 3.02
7.050 , -23.833 , 3.02
14.535 , 38.308 , 3.03
17.793 , -40.127 , 3.03
2.322 , -2.978 , 3.04
13.827 , -42.474 , 3.04
10.372 , 41.499 , 3.05
12.771 , -68.108 , 3.05
15.345 , 71.834 , 3.05
19.209 , 67.662 , 3.07
16.865 , -38.048 , 3.08
19.512 , 27.960 , 3.08
20.350 , -14.781 , 3.08
8.923 , 5.946 , 3.11
10.827 , -16.194 , 3.11
18.294 , -36.762 , 3.11
20.626 , -47.291 , 3.11
5.849 , -35.768 , 3.12
9.351 , 34.393 , 3.13
9.520 , -57.034 , 3.13
11.596 , -63.020 , 3.13
14.986 , -42.104 , 3.13
16.977 , -55.990 , 3.13
8.987 , 48.042 , 3.14
17.251 , 24.839 , 3.14
17.251 , 36.809 , 3.16
5.109 , 41.234 , 3.17
6.629 , -43.196 , 3.17
9.548 , 51.677 , 3.17
17.146 , 65.715 , 3.17
18.761 , -26.991 , 3.17
4.831 , 6.961 , 3.19
5.091 , -22.371 , 3.19
14.708 , -64.975 , 3.19
16.961 , 9.375 , 3.2
21.216 , 30.227 , 3.2
17.831 , -37.043 , 3.21
23.656 , 77.633 , 3.21
15.356 , -40.648 , 3.22
20.188 , -0.821 , 3.23
21.478 , 70.561 , 3.23
2.971 , -40.305 , 3.24
3.787 , -74.239 , 3.24
16.305 , -4.693 , 3.24
18.982 , 32.689 , 3.24
7.487 , -43.301 , 3.25
18.355 , -2.899 , 3.26
0.655 , 30.861 , 3.27
4.567 , -55.045 , 3.27
6.803 , -61.941 , 3.27
14.106 , -26.683 , 3.27
17.367 , -24.999 , 3.27
22.911 , -15.821 , 3.27
6.248 , 22.507 , 3.28
15.068 , -25.282 , 3.29
15.416 , 58.966 , 3.29
1.101 , -46.719 , 3.31
5.216 , -16.206 , 3.31
12.257 , 57.033 , 3.31
10.229 , -70.038 , 3.32
10.534 , -61.685 , 3.32
19.116 , -27.671 , 3.32
17.203 , -43.239 , 3.33
7.822 , -24.860 , 3.34
11.237 , 15.429 , 3.34
17.423 , -56.378 , 3.34
17.984 , -9.774 , 3.34
4.240 , -62.474 , 3.35
22.181 , 58.201 , 3.35
5.408 , -2.397 , 3.36
6.755 , 12.896 , 3.36
8.504 , 60.718 , 3.36
19.425 , 3.115 , 3.36
13.578 , -0.596 , 3.37
15.378 , -44.689 , 3.37
1.907 , 63.670 , 3.38
8.780 , 6.419 , 3.38
12.927 , 3.398 , 3.38
3.086 , 38.840 , 3.39
4.478 , 15.871 , 3.4
10.285 , -61.332 , 3.4
22.691 , 10.831 , 3.4
1.473 , -43.318 , 3.41
1.885 , 29.579 , 3.41
13.825 , -41.688 , 3.41
15.205 , -52.099 , 3.41
16.002 , -38.397 , 3.41
17.774 , 27.721 , 3.42
20.749 , -66.203 , 3.42
20.755 , 61.839 , 3.43
0.818 , 57.816 , 3.44
9.183 , -58.967 , 3.44
10.278 , 23.417 , 3.44
19.104 , -4.883 , 3.44
1.143 , -10.182 , 3.45
10.285 , 42.914 , 3.45
18.835 , 33.363 , 3.45
2.722 , 3.236 , 3.47
4.011 , 12.490 , 3.47
7.029 , -27.935 , 3.47
7.946 , -52.982 , 3.47
15.258 , 33.315 , 3.47
19.979 , 19.492 , 3.47
11.308 , 33.094 , 3.48
17.244 , 14.390 , 3.48
22.833 , 24.602 , 3.48
22.809 , -51.317 , 3.49
1.734 , -15.938 , 3.5
15.032 , 40.391 , 3.5
18.450 , -45.968 , 3.51
18.962 , -21.107 , 3.51
8.275 , 9.186 , 3.52
9.686 , 9.892 , 3.52
10.122 , 16.763 , 3.52
22.828 , 66.201 , 3.52
4.477 , 19.180 , 3.53
7.335 , 21.982 , 3.53
15.827 , -3.430 , 3.53
16.715 , 38.922 , 3.53
22.170 , 6.198 , 3.53
3.721 , -9.763 , 3.54
5.586 , 9.934 , 3.54
9.948 , -54.568 , 3.54
11.550 , -31.858 , 3.54
17.626 , -15.399 , 3.54
5.783 , -14.822 , 3.55
14.323 , -46.058 , 3.55
0.324 , -8.824 , 3.56
2.275 , -51.512 , 3.56
4.298 , -33.798 , 3.56
11.322 , -14.779 , 3.56
15.363 , -36.261 , 3.56
20.145 , -66.182 , 3.56
1.633 , 48.628 , 3.57
7.741 , 24.398 , 3.57
16.872 , -38.018 , 3.57
18.351 , 72.733 , 3.57
20.301 , -12.545 , 3.57
7.302 , 16.540 , 3.58
14.531 , 30.371 , 3.58
15.617 , -28.135 , 3.58
12.356 , -60.401 , 3.59
1.400 , -8.183 , 3.6
3.414 , 9.029 , 3.6
5.293 , -6.844 , 3.6
5.741 , -22.448 , 3.6
6.880 , 33.961 , 3.6
9.060 , 47.157 , 3.6
9.512 , -40.467 , 3.6
7.754 , -37.969 , 3.61
10.176 , -12.354 , 3.61
11.845 , 1.765 , 3.61
1.525 , 15.346 , 3.62
8.672 , -52.922 , 3.62
13.038 , -71.549 , 3.62
16.910 , -42.361 , 3.62
17.518 , -60.684 , 3.62
17.762 , -64.724 , 3.62
23.032 , 42.326 , 3.62
2.833 , 27.261 , 3.63
3.819 , 24.053 , 3.63
20.626 , 14.595 , 3.63
11.760 , -66.729 , 3.64
4.330 , 15.628 , 3.65
12.694 , -1.449 , 3.65
14.073 , 64.376 , 3.65
20.914 , -58.454 , 3.65
0.616 , 53.897 , 3.66
15.644 , -29.778 , 3.66
18.111 , -50.092 , 3.66
23.157 , -21.173 , 3.66
9.525 , 63.062 , 3.67
15.770 , 15.422 , 3.67
8.727 , -33.186 , 3.68
12.694 , -1.449 , 3.68
15.464 , 29.106 , 3.68
21.668 , -16.662 , 3.68
3.325 , -21.758 , 3.69
4.853 , 5.605 , 3.69
9.754 , -62.508 , 3.69
23.286 , 3.282 , 3.69
1.933 , -51.609 , 3.7
3.748 , 24.113 , 3.7
17.963 , 29.248 , 3.7
5.940 , -14.168 , 3.71
11.768 , 47.779 , 3.71
15.847 , 4.478 , 3.71
19.922 , 6.407 , 3.71
4.904 , 2.441 , 3.72
5.992 , 54.285 , 3.72
14.771 , 1.893 , 3.72
21.082 , 43.928 , 3.72
21.247 , 38.046 , 3.72
1.858 , -10.335 , 3.73
3.549 , -9.458 , 3.73
7.870 , -40.576 , 3.73
18.123 , 9.564 , 3.73
3.453 , 9.733 , 3.74
21.444 , -22.411 , 3.74
22.877 , -7.580 , 3.74
5.041 , 41.076 , 3.75
9.069 , -47.098 , 3.75
16.365 , 19.153 , 3.75
17.798 , 2.707 , 3.75
17.892 , 56.873 , 3.75
22.486 , 58.415 , 3.75
2.845 , 55.896 , 3.76
4.382 , 17.543 , 3.76
5.560 , -62.490 , 3.76
16.830 , -59.041 , 3.76
21.691 , -77.390 , 3.76
22.117 , 25.345 , 3.76
3.753 , 42.579 , 3.77
8.429 , -66.137 , 3.77
19.078 , -21.742 , 3.77
19.285 , 53.369 , 3.77
20.661 , 15.912 , 3.77
20.795 , -9.496 , 3.77
22.522 , 50.283 , 3.77
7.146 , -70.499 , 3.78
10.892 , -58.853 , 3.78
7.068 , 20.570 , 3.79
7.429 , 27.798 , 3.79
19.495 , 51.730 , 3.79
20.227 , 46.741 , 3.79
3.158 , 44.857 , 3.8
9.850 , 59.039 , 3.8
10.333 , 19.841 , 3.8
15.580 , 10.538 , 3.8
15.580 , 10.539 , 3.8
17.658 , 46.006 , 3.8
5.646 , -2.600 , 3.81
5.855 , -20.879 , 3.81
10.435 , -16.836 , 3.81
4.593 , -30.562 , 3.82
9.314 , 36.803 , 3.82
10.465 , -58.739 , 3.82
16.515 , 1.984 , 3.82
19.790 , 18.534 , 3.82
23.626 , 46.458 , 3.82
3.739 , 32.288 , 3.83
10.889 , 34.215 , 3.83
13.971 , -42.101 , 3.83
14.798 , -79.045 , 3.83
18.126 , 28.763 , 3.83
19.803 , 70.268 , 3.83
4.476 , 15.962 , 3.84
8.677 , -46.649 , 3.84
8.917 , -60.645 , 3.84
10.622 , -48.226 , 3.84
11.523 , 69.331 , 3.84
15.712 , 26.296 , 3.84
18.395 , 21.770 , 3.84
22.361 , -1.387 , 3.84
3.737 , -64.807 , 3.85
5.788 , -51.066 , 3.85
6.369 , -33.436 , 3.85
7.247 , -26.773 , 3.85
10.246 , -42.122 , 3.85
10.547 , 9.307 , 3.85
15.941 , 15.662 , 3.85
16.257 , -63.686 , 3.85
18.587 , -8.244 , 3.85
4.233 , -42.294 , 3.86
12.628 , -48.541 , 3.86
17.938 , 37.251 , 3.86
18.229 , -21.059 , 3.86
0.946 , 38.499 , 3.87
3.201 , -28.987 , 3.87
3.764 , 24.368 , 3.87
4.636 , -14.304 , 3.87
5.520 , -35.471 , 3.87
6.902 , -24.184 , 3.87
12.541 , -72.133 , 3.87
12.558 , 69.788 , 3.87
13.978 , -44.804 , 3.87
15.199 , -48.738 , 3.87
0.157 , -45.748 , 3.88
9.239 , 2.314 , 3.88
9.879 , 26.007 , 3.88
13.517 , -39.408 , 3.88
14.718 , -5.658 , 3.88
15.948 , -29.214 , 3.88
2.940 , -8.898 , 3.89
11.350 , -54.491 , 3.89
12.332 , -0.667 , 3.89
16.329 , 46.313 , 3.89
16.558 , -78.897 , 3.89
19.938 , 35.083 , 3.89
8.428 , -3.906 , 3.9
19.875 , 1.006 , 3.9
23.173 , -45.247 , 3.9
4.053 , 5.989 , 3.91
8.767 , -46.042 , 3.91
9.664 , -1.143 , 3.91
11.143 , -58.975 , 3.91
12.467 , -50.231 , 3.91
15.592 , -14.789 , 3.91
1.140 , -55.246 , 3.92
17.005 , 30.926 , 3.92
21.264 , 5.248 , 3.92
4.605 , -3.353 , 3.93
7.687 , -9.551 , 3.93
19.361 , -17.847 , 3.93
0.437 , -43.680 , 3.94
8.745 , 18.154 , 3.94
11.399 , 10.529 , 3.94
20.953 , 41.167 , 3.94
1.521 , -49.073 , 3.95
2.904 , 52.763 , 3.95
6.611 , -19.256 , 3.95
7.697 , -72.606 , 3.95
13.399 , 54.922 , 3.95
15.849 , -33.627 , 3.95
22.776 , 23.566 , 3.95
4.401 , -34.017 , 3.96
5.986 , -42.815 , 3.96
6.831 , -32.509 , 3.96
7.730 , -28.955 , 3.96
12.194 , -52.369 , 3.96
16.113 , -20.669 , 3.96
20.010 , -72.911 , 3.96
5.858 , 39.149 , 3.97
8.668 , -35.308 , 3.97
9.011 , 41.783 , 3.97
9.188 , -62.317 , 3.97
18.011 , 2.932 , 3.97
19.398 , -40.616 , 3.97
22.488 , -43.496 , 3.97
23.383 , -20.101 , 3.97
2.057 , 72.421 , 3.98
6.248 , -6.275 , 3.98
7.281 , -67.957 , 3.98
20.258 , 47.714 , 3.98
23.291 , -58.236 , 3.99
2.000 , -21.078 , 4
2.898 , -49.890 , 4
9.041 , -66.396 , 4
10.407 , -74.032 , 4
14.699 , -37.794 , 4
2.289 , 33.847 , 4.01
8.842 , -27.710 , 4.01
13.420 , 54.988 , 4.01
16.031 , 58.565 , 4.01
16.200 , -19.461 , 4.01
18.717 , -71.428 , 4.01
19.377 , -44.459 , 4.01
20.490 , 30.369 , 4.01
22.827 , -13.593 , 4.01
23.989 , 6.863 , 4.01
4.758 , -3.255 , 4.02
8.778 , 28.760 , 4.02
12.140 , -24.729 , 4.02
16.331 , -50.156 , 4.02
18.994 , 15.068 , 4.02
19.028 , -5.739 , 4.02
21.566 , 45.592 , 4.02
22.589 , -0.118 , 4.02
5.057 , 60.442 , 4.03
11.764 , 6.529 , 4.03
12.910 , -57.178 , 4.03
18.091 , 2.499 , 4.03
20.554 , 11.303 , 4.03
3.983 , 35.791 , 4.04
4.144 , 47.713 , 4.04
4.198 , -6.838 , 4.04
12.307 , -64.003 , 4.04
18.922 , 43.946 , 4.04
3.151 , 49.613 , 4.05
11.352 , 6.029 , 4.05
14.343 , -37.885 , 4.05
14.420 , 51.851 , 4.05
14.631 , -49.426 , 4.05
14.728 , -35.174 , 4.05
15.147 , -45.280 , 4.05
0.789 , 24.267 , 4.06
7.599 , 26.896 , 4.06
16.993 , -53.161 , 4.06
1.728 , 50.689 , 4.07
2.658 , 0.329 , 4.07
4.940 , 13.514 , 4.07
6.903 , -12.039 , 4.07
8.309 , -76.920 , 4.07
8.740 , -42.649 , 4.07
13.825 , 15.798 , 4.07
15.292 , -58.801 , 4.07
21.099 , -17.233 , 4.07
9.574 , -59.229 , 4.08
10.996 , -18.299 , 4.08
11.415 , -17.684 , 4.08
14.267 , -6.001 , 4.08
21.368 , 19.804 , 4.08
21.725 , 58.780 , 4.08
1.613 , 41.406 , 4.09
2.362 , -68.659 , 4.09
3.040 , -23.624 , 4.09
5.615 , 9.291 , 4.09
15.812 , 18.142 , 4.09
2.678 , -39.856 , 4.11
2.660 , -68.267 , 4.11
3.515 , 12.937 , 4.11
7.821 , -46.373 , 4.11
10.591 , -78.608 , 4.11
11.775 , -61.178 , 4.11
12.293 , -67.961 , 4.11
15.612 , -66.317 , 4.11
19.158 , -37.904 , 4.11
19.167 , -39.341 , 4.11
20.864 , -26.919 , 4.11
22.496 , -43.749 , 4.11
2.737 , 49.228 , 4.12
6.040 , 9.648 , 4.12
7.063 , -15.633 , 4.12
9.858 , -14.847 , 4.12
12.087 , 8.733 , 4.12
23.015 , -52.754 , 4.12
18.481 , -49.071 , 4.13
19.921 , -41.868 , 4.13
21.744 , 25.645 , 4.13
22.266 , 37.749 , 4.13
23.666 , 5.626 , 4.13
4.248 , 48.409 , 4.14
5.399 , -7.808 , 4.14
8.627 , -42.989 , 4.14
15.549 , 31.359 , 4.14
20.768 , -25.271 , 4.14
23.673 , 44.334 , 4.14
6.483 , 20.212 , 4.15
7.198 , -0.493 , 4.15
12.115 , -64.614 , 4.15
15.897 , -16.729 , 4.15
15.960 , 26.878 , 4.15
22.768 , -81.382 , 4.15
0.550 , 62.932 , 4.16
6.069 , 23.263 , 4.16
8.628 , 5.704 , 4.16
16.606 , -35.256 , 4.16
22.281 , -7.783 , 4.16
3.824 , -36.200 , 4.17
17.440 , -24.175 , 4.17
22.678 , -27.044 , 4.17
3.772 , 23.948 , 4.18
7.485 , 31.784 , 4.18
14.273 , 46.088 , 4.18
13.824 , -34.451 , 4.19
14.215 , -10.274 , 4.19
18.761 , 20.546 , 4.19
22.251 , 57.044 , 4.19
22.778 , 12.173 , 4.19
5.513 , 5.948 , 4.2
7.948 , -22.880 , 4.2
16.568 , 42.437 , 4.2
3.484 , 59.940 , 4.21
5.679 , -1.943 , 4.21
10.465 , 36.707 , 4.21
22.932 , -32.540 , 4.21
23.265 , -9.088 , 4.21
4.423 , 22.294 , 4.22
18.346 , 71.338 , 4.22
18.786 , -4.748 , 4.22
18.870 , -62.188 , 4.22
20.493 , 62.994 , 4.22
20.761 , 30.720 , 4.22
21.441 , -65.366 , 4.22
23.239 , -6.049 , 4.22
0.335 , -64.875 , 4.23
2.843 , 38.319 , 4.23
3.608 , 48.193 , 4.23
3.781 , -23.250 , 4.23
13.761 , -33.044 , 4.23
16.110 , -36.802 , 4.23
16.523 , -34.704 , 4.23
16.766 , 82.037 , 4.23
19.843 , 32.914 , 4.23
21.290 , 39.395 , 4.23
21.780 , 49.309 , 4.23
7.888 , -48.103 , 4.24
16.718 , -77.518 , 4.24
20.294 , -12.508 , 4.24
1.146 , 86.257 , 4.25
1.158 , 47.242 , 4.25
2.450 , -47.704 , 4.25
2.735 , -13.859 , 4.25
4.267 , -51.487 , 4.25
4.612 , 41.265 , 4.25
4.594 , 10.161 , 4.25
8.381 , 43.188 , 4.25
8.975 , 11.858 , 4.25
10.453 , -31.068 , 4.25
14.459 , 75.696 , 4.25
1.757 , 9.158 , 4.26
5.999 , 45.937 , 4.26
12.306 , -79.312 , 4.26
12.562 , 41.358 , 4.26
13.198 , 27.878 , 4.26
14.027 , 1.544 , 4.26
16.146 , 44.935 , 4.26
17.690 , -12.875 , 4.26
2.749 , 10.114 , 4.27
3.332 , -43.070 , 4.27
3.563 , -21.633 , 4.27
4.636 , 12.511 , 4.27
5.152 , -8.754 , 4.27
8.158 , -47.346 , 4.27
12.891 , -40.179 , 4.27
13.115 , -49.906 , 4.27
15.309 , -47.875 , 4.27
20.778 , 16.124 , 4.27
22.107 , -13.870 , 4.27
1.049 , 7.890 , 4.28
2.469 , 8.460 , 4.28
3.615 , 0.402 , 4.28
4.438 , 22.814 , 4.28
4.704 , 22.957 , 4.28
7.722 , 28.884 , 4.28
10.655 , -55.603 , 4.28
11.882 , -33.908 , 4.28
16.519 , -16.613 , 4.28
21.371 , -16.834 , 4.28
23.115 , -43.521 , 4.28
23.466 , 6.379 , 4.28
4.110 , 50.351 , 4.29
4.259 , 8.892 , 4.29
4.425 , 17.928 , 4.29
4.901 , 66.343 , 4.29
5.326 , -13.177 , 4.29
9.618 , 81.326 , 4.29
17.456 , -29.867 , 4.29
17.609 , -38.635 , 4.29
19.387 , -44.800 , 4.29
21.757 , 61.121 , 4.29
22.063 , 64.628 , 4.29
22.166 , 33.178 , 4.29
22.525 , -32.346 , 4.29
23.636 , 43.268 , 4.29
3.753 , 24.467 , 4.3
8.720 , 3.399 , 4.3
11.616 , -0.824 , 4.3
18.908 , 36.899 , 4.3
20.223 , 56.568 , 4.3
0.977 , -29.358 , 4.31
9.529 , 22.968 , 4.31
12.535 , -16.196 , 4.31
15.408 , 37.377 , 4.31
4.674 , -19.672 , 4.32
7.469 , 8.926 , 4.32
8.773 , -13.548 , 4.32
11.828 , -63.788 , 4.32
14.449 , -83.668 , 4.32
14.861 , -43.576 , 4.32
15.734 , 77.794 , 4.32
16.123 , -20.869 , 4.32
20.639 , -1.105 , 4.32
1.185 , 55.150 , 4.33
2.034 , 2.764 , 4.33
6.531 , -23.418 , 4.33
8.677 , -59.761 , 4.33
12.050 , -63.313 , 4.33
12.885 , -48.943 , 4.33
14.339 , -56.387 , 4.33
15.634 , -42.568 , 4.33
17.347 , -12.847 , 4.33
18.331 , 36.064 , 4.33
8.143 , -2.984 , 4.34
9.270 , -57.541 , 4.34
14.029 , -45.604 , 4.34
15.297 , -30.149 , 4.34
17.442 , 4.140 , 4.34
21.749 , -33.026 , 4.34
21.742 , 17.350 , 4.34
2.971 , -40.304 , 4.35
3.194 , 19.727 , 4.35
5.746 , -65.736 , 4.35
6.256 , 29.498 , 4.35
6.955 , 58.423 , 4.35
8.132 , -68.617 , 4.35
8.344 , -77.484 , 4.35
9.614 , -49.355 , 4.35
14.436 , -45.379 , 4.35
18.143 , -63.668 , 4.35
0.615 , 33.719 , 4.36
0.723 , -57.463 , 4.36
3.510 , 47.995 , 4.36
4.078 , 22.082 , 4.36
4.844 , 8.900 , 4.36
5.221 , -12.941 , 4.36
5.959 , -35.283 , 4.36
8.807 , 5.838 , 4.36
12.449 , 28.268 , 4.36
14.101 , -41.180 , 4.36
18.146 , 20.814 , 4.36
17.537 , 86.586 , 4.36
18.387 , -61.494 , 4.36
18.746 , 37.605 , 4.36
18.784 , 18.181 , 4.36
19.273 , 38.134 , 4.36
19.612 , -1.286 , 4.36
22.492 , 47.707 , 4.36
0.526 , -62.958 , 4.37
0.643 , 29.312 , 4.37
2.217 , 8.847 , 4.37
6.276 , -35.141 , 4.37
6.936 , -17.054 , 4.37
10.132 , 9.998 , 4.37
19.668 , 18.014 , 4.37
19.684 , 17.476 , 4.37
19.996 , -35.276 , 4.37
23.550 , -37.818 , 4.37
5.537 , 18.594 , 4.38
13.166 , -5.539 , 4.38
16.900 , 10.165 , 4.38
4.882 , -5.453 , 4.39
6.583 , -52.976 , 4.39
8.038 , 2.334 , 4.39
11.003 , -42.226 , 4.39
17.350 , -21.113 , 4.39
19.229 , 39.146 , 4.39
20.148 , 77.711 , 4.39
21.331 , -53.450 , 4.39
23.298 , -9.183 , 4.39
23.434 , -20.642 , 4.39
6.831 , -53.622 , 4.4
7.312 , -24.954 , 4.4
8.150 , -19.245 , 4.4
15.048 , 2.091 , 4.4
21.965 , -54.993 , 4.4
23.423 , 23.404 , 4.4
1.894 , -46.303 , 4.41
5.580 , 9.489 , 4.41
5.906 , 20.276 , 4.41
7.186 , 30.245 , 4.41
7.971 , -49.245 , 4.41
11.303 , 31.529 , 4.41
14.838 , -27.960 , 4.41
17.512 , 26.111 , 4.41
17.975 , 30.189 , 4.41
23.132 , 75.388 , 4.41
23.314 , -32.532 , 4.41
0.033 , -6.014 , 4.41
0.953 , 23.418 , 4.42
3.769 , -12.102 , 4.42
6.126 , 14.768 , 4.42
11.039 , 20.180 , 4.42
14.384 , -39.512 , 4.42
14.544 , -50.457 , 4.42
16.450 , -18.456 , 4.42
20.796 , -5.028 , 4.42
22.481 , -0.020 , 4.42
0.811 , 7.585 , 4.43
4.255 , -7.653 , 4.43
6.632 , -18.238 , 4.43
14.686 , 13.728 , 4.43
15.774 , 7.353 , 4.43
20.398 , 32.190 , 4.43
20.724 , 15.074 , 4.43
21.299 , 34.897 , 4.43
22.393 , 52.229 , 4.43
0.244 , -18.933 , 4.44
1.691 , 5.488 , 4.44
4.275 , -59.302 , 4.44
6.396 , 4.593 , 4.44
8.234 , -40.348 , 4.44
8.646 , 3.341 , 4.44
18.949 , -67.234 , 4.44
19.478 , 24.665 , 4.44
4.676 , -41.864 , 4.45
5.205 , -11.869 , 4.45
7.568 , -22.296 , 4.45
8.189 , -39.619 , 4.45
8.309 , -36.659 , 4.45
9.002 , -41.254 , 4.45
10.593 , -57.558 , 4.45
10.763 , -80.540 , 4.45
16.536 , -21.466 , 4.45
18.029 , 1.305 , 4.45
19.259 , 73.356 , 4.45
19.568 , 7.379 , 4.45
2.818 , -32.406 , 4.46
5.222 , 2.861 , 4.46
9.411 , 26.182 , 4.46
11.852 , -45.174 , 4.46
14.578 , 29.745 , 4.46
22.102 , -39.543 , 4.46
22.675 , 44.276 , 4.46
22.875 , -32.876 , 4.46
2.752 , -18.573 , 4.47
3.339 , 29.048 , 4.47
3.825 , 65.526 , 4.47
4.955 , 53.752 , 4.47
4.976 , 1.714 , 4.47
6.798 , 2.412 , 4.47
11.278 , -3.652 , 4.47
12.135 , -50.661 , 4.47
16.453 , -47.555 , 4.47
23.111 , -23.743 , 4.47
6.199 , 14.209 , 4.48
6.327 , 59.011 , 4.48
6.469 , -32.580 , 4.48
